date,state,prediction,predicted_delta_12,lag_12
2020-04-01,minnesota,1123.5555555555557,51.55555555555556,1072.0
2020-04-01,mississippi,153.33333333333334,4.333333333333333,149.0
2020-04-01,missouri,331.44444444444446,25.444444444444443,306.0
2020-04-01,montana,228.66666666666666,11.666666666666666,217.0
2020-04-01,mountain,4806.444444444444,344.44444444444446,4462.0
2020-04-01,nebraska,769.2222222222222,72.22222222222223,697.0
2020-04-01,nevada,836.0,64.0,772.0
2020-04-01,new_england,976.8888888888889,37.888888888888886,939.0
2020-04-01,new_hampshire,116.11111111111111,4.111111111111111,112.0
2020-04-01,new_jersey,183.55555555555554,11.555555555555555,172.0
2020-04-01,new_mexico,771.1111111111111,57.111111111111114,714.0
2020-04-01,new_york,629.0,22.0,607.0
2020-04-01,north_carolina,1032.2222222222222,88.22222222222223,944.0
2020-04-01,north_dakota,1052.2222222222222,69.22222222222223,983.0
2020-04-01,ohio,304.55555555555554,24.555555555555557,280.0
2020-04-01,oklahoma,3041.222222222222,260.22222222222223,2781.0
2020-04-01,oregon,861.5555555555555,28.555555555555557,833.0
2020-04-01,pacific_contiguous,7544.333333333333,411.3333333333333,7133.0
2020-04-01,pacific_noncontiguous,120.44444444444444,5.444444444444445,115.0
2020-04-01,pennsylvania,517.2222222222222,16.22222222222222,501.0
2020-04-01,rhode_island,42.0,3.0,39.0
2020-04-01,south_atlantic,3452.0,218.0,3234.0
2020-04-01,south_carolina,257.77777777777777,10.777777777777779,247.0
2020-04-01,south_dakota,274.44444444444446,14.444444444444445,260.0
2020-04-01,tennessee,118.44444444444444,3.4444444444444446,115.0
2020-04-01,texas,8993.555555555555,614.5555555555555,8379.0
2020-04-01,utah,324.22222222222223,25.22222222222222,299.0
2020-04-01,vermont,89.33333333333333,6.333333333333333,83.0
2020-04-01,virginia,398.3333333333333,20.333333333333332,378.0
2020-04-01,washington,877.8888888888889,9.88888888888889,868.0
2020-04-01,west_north_central,8777.333333333334,626.3333333333334,8151.0
2020-04-01,west_south_central,12339.666666666666,870.6666666666666,11469.0
2020-04-01,west_virginia,173.77777777777777,8.777777777777779,165.0
2020-04-01,wisconsin,332.0,8.0,324.0
2020-04-01,wyoming,404.3333333333333,10.333333333333334,394.0
2020-05-01,alabama,321.1111111111111,13.11111111111111,308.0
2020-05-01,alaska,17.555555555555557,1.5555555555555556,16.0
2020-05-01,arizona,675.8888888888889,63.888888888888886,612.0
2020-05-01,arkansas,142.22222222222223,1.2222222222222223,141.0
2020-05-01,california,6419.111111111111,413.1111111111111,6006.0
2020-05-01,colorado,1075.111111111111,73.11111111111111,1002.0
2020-05-01,connecticut,84.66666666666667,1.6666666666666667,83.0
2020-05-01,delaware,10.88888888888889,-0.1111111111111111,11.0
2020-05-01,district_of_columbia,5.0,0.0,5.0
2020-05-01,east_north_central,3101.6666666666665,188.66666666666666,2913.0
2020-05-01,east_south_central,600.5555555555555,17.555555555555557,583.0
2020-05-01,florida,847.1111111111111,50.111111111111114,797.0
2020-05-01,georgia,720.5555555555555,47.55555555555556,673.0
2020-05-01,hawaii,96.33333333333333,2.3333333333333335,94.0
2020-05-01,idaho,357.22222222222223,27.22222222222222,330.0
2020-05-01,illinois,1257.2222222222222,80.22222222222223,1177.0
2020-05-01,indiana,605.4444444444445,35.44444444444444,570.0
2020-05-01,iowa,2242.3333333333335,145.33333333333334,2097.0
2020-05-01,kansas,1714.6666666666667,142.66666666666666,1572.0
2020-05-01,kentucky,23.666666666666668,-1.3333333333333333,25.0
2020-05-01,louisiana,137.22222222222223,-5.777777777777778,143.0
2020-05-01,maine,329.1111111111111,-0.8888888888888888,330.0
2020-05-01,maryland,148.88888888888889,9.88888888888889,139.0
2020-05-01,massachusetts,213.77777777777777,10.777777777777779,203.0
2020-05-01,michigan,710.0,45.0,665.0
2020-05-01,middle_atlantic,1116.888888888889,33.888888888888886,1083.0
2020-05-01,minnesota,1263.5555555555557,68.55555555555556,1195.0
2020-05-01,mississippi,136.11111111111111,3.111111111111111,133.0
2020-05-01,missouri,256.1111111111111,16.11111111111111,240.0
2020-05-01,montana,204.22222222222223,11.222222222222221,193.0
2020-05-01,mountain,4720.555555555556,341.55555555555554,4379.0
2020-05-01,nebraska,645.0,60.0,585.0
2020-05-01,nevada,893.4444444444445,67.44444444444444,826.0
2020-05-01,new_england,853.3333333333334,18.333333333333332,835.0
2020-05-01,new_hampshire,114.11111111111111,1.1111111111111112,113.0
2020-05-01,new_jersey,186.88888888888889,10.88888888888889,176.0
2020-05-01,new_mexico,793.8888888888889,59.888888888888886,734.0
2020-05-01,new_york,518.3333333333334,13.333333333333334,505.0
2020-05-01,north_carolina,1116.2222222222222,95.22222222222223,1021.0
2020-05-01,north_dakota,952.4444444444445,52.44444444444444,900.0
2020-05-01,ohio,253.33333333333334,20.333333333333332,233.0
2020-05-01,oklahoma,2691.8888888888887,236.88888888888889,2455.0
2020-05-01,oregon,874.0,34.0,840.0
2020-05-01,pacific_contiguous,8143.444444444444,466.44444444444446,7677.0
2020-05-01,pacific_noncontiguous,112.77777777777777,3.7777777777777777,109.0
2020-05-01,pennsylvania,411.6666666666667,9.666666666666666,402.0
2020-05-01,rhode_island,36.44444444444444,2.4444444444444446,34.0
2020-05-01,south_atlantic,3752.777777777778,252.77777777777777,3500.0
2020-05-01,south_carolina,275.44444444444446,11.444444444444445,264.0
2020-05-01,south_dakota,217.77777777777777,6.777777777777778,211.0
2020-05-01,tennessee,119.66666666666667,2.6666666666666665,117.0
2020-05-01,texas,8926.0,649.0,8277.0
2020-05-01,utah,341.77777777777777,26.77777777777778,315.0
2020-05-01,vermont,75.22222222222223,3.2222222222222223,72.0
2020-05-01,virginia,472.1111111111111,29.11111111111111,443.0
2020-05-01,washington,850.3333333333334,19.333333333333332,831.0
2020-05-01,west_north_central,7293.0,492.0,6801.0
2020-05-01,west_south_central,11897.222222222223,881.2222222222222,11016.0
2020-05-01,west_virginia,154.88888888888889,8.88888888888889,146.0
2020-05-01,wisconsin,275.6666666666667,7.666666666666667,268.0
2020-05-01,wyoming,377.77777777777777,11.777777777777779,366.0
2020-06-01,alabama,306.77777777777777,10.777777777777779,296.0
2020-06-01,alaska,14.222222222222221,1.2222222222222223,13.0
2020-06-01,arizona,749.0,72.0,677.0
2020-06-01,arkansas,144.55555555555554,1.5555555555555556,143.0
2020-06-01,california,6798.888888888889,423.8888888888889,6375.0
2020-06-01,colorado,1004.1111111111111,73.11111111111111,931.0
2020-06-01,connecticut,81.77777777777777,1.7777777777777777,80.0
2020-06-01,delaware,10.777777777777779,-0.2222222222222222,11.0
2020-06-01,district_of_columbia,5.25,0.25,5.0
2020-06-01,east_north_central,2828.5555555555557,191.55555555555554,2637.0
2020-06-01,east_south_central,608.7777777777778,15.777777777777779,593.0
2020-06-01,florida,757.8888888888889,41.888888888888886,716.0
2020-06-01,georgia,728.8888888888889,46.888888888888886,682.0
2020-06-01,hawaii,86.11111111111111,1.1111111111111112,85.0
2020-06-01,idaho,338.22222222222223,26.22222222222222,312.0
2020-06-01,illinois,1164.4444444444443,88.44444444444444,1076.0
2020-06-01,indiana,536.3333333333334,35.333333333333336,501.0
2020-06-01,iowa,1787.4444444444443,121.44444444444444,1666.0
2020-06-01,kansas,1612.4444444444443,132.44444444444446,1480.0
2020-06-01,kentucky,42.333333333333336,0.3333333333333333,42.0
2020-06-01,louisiana,174.33333333333334,-4.666666666666667,179.0
2020-06-01,maine,314.0,-4.0,318.0
2020-06-01,maryland,132.77777777777777,7.777777777777778,125.0
2020-06-01,massachusetts,222.22222222222223,11.222222222222221,211.0
2020-06-01,michigan,647.0,42.0,605.0
2020-06-01,middle_atlantic,1210.6666666666667,46.666666666666664,1164.0
2020-06-01,minnesota,1044.111111111111,58.111111111111114,986.0
2020-06-01,mississippi,152.77777777777777,2.7777777777777777,150.0
2020-06-01,missouri,230.77777777777777,15.777777777777779,215.0
2020-06-01,montana,194.77777777777777,11.777777777777779,183.0
2020-06-01,mountain,4676.0,360.0,4316.0
2020-06-01,nebraska,542.1111111111111,51.111111111111114,491.0
2020-06-01,nevada,925.8888888888889,71.88888888888889,854.0
2020-06-01,new_england,824.6666666666666,13.666666666666666,811.0
2020-06-01,new_hampshire,108.11111111111111,0.1111111111111111,108.0
2020-06-01,new_jersey,206.0,13.0,193.0
2020-06-01,new_mexico,736.6666666666666,59.666666666666664,677.0
2020-06-01,new_york,578.7777777777778,22.77777777777778,556.0
2020-06-01,north_carolina,1098.888888888889,90.88888888888889,1008.0
2020-06-01,north_dakota,807.6666666666666,52.666666666666664,755.0
2020-06-01,ohio,241.0,18.0,223.0
2020-06-01,oklahoma,2218.4444444444443,182.44444444444446,2036.0
2020-06-01,oregon,1188.4444444444443,62.44444444444444,1126.0
2020-06-01,pacific_contiguous,9026.444444444445,527.4444444444445,8499.0
2020-06-01,pacific_noncontiguous,100.33333333333333,2.3333333333333335,98.0
2020-06-01,pennsylvania,425.8888888888889,10.88888888888889,415.0
2020-06-01,rhode_island,40.888888888888886,2.888888888888889,38.0
2020-06-01,south_atlantic,3584.777777777778,230.77777777777777,3354.0
2020-06-01,south_carolina,261.0,11.0,250.0
2020-06-01,south_dakota,188.66666666666666,8.666666666666666,180.0
2020-06-01,tennessee,107.0,2.0,105.0
2020-06-01,texas,7351.222222222223,467.22222222222223,6884.0
2020-06-01,utah,377.22222222222223,31.22222222222222,346.0
2020-06-01,vermont,57.666666666666664,1.6666666666666667,56.0
2020-06-01,virginia,447.77777777777777,24.77777777777778,423.0
2020-06-01,washington,1039.2222222222222,41.22222222222222,998.0
2020-06-01,west_north_central,6212.333333333333,440.3333333333333,5772.0
2020-06-01,west_south_central,9888.555555555555,646.5555555555555,9242.0
2020-06-01,west_virginia,140.11111111111111,7.111111111111111,133.0
2020-06-01,wisconsin,240.88888888888889,7.888888888888889,233.0
2020-06-01,wyoming,350.22222222222223,14.222222222222221,336.0
2020-07-01,alabama,375.22222222222223,16.22222222222222,359.0
2020-07-01,alaska,15.333333333333334,1.3333333333333333,14.0
2020-07-01,arizona,669.5555555555555,64.55555555555556,605.0
2020-07-01,arkansas,151.22222222222223,0.2222222222222222,151.0
2020-07-01,california,7000.777777777777,432.77777777777777,6568.0
2020-07-01,colorado,1136.3333333333333,92.33333333333333,1044.0
2020-07-01,connecticut,83.22222222222223,2.2222222222222223,81.0
2020-07-01,delaware,10.555555555555555,-0.4444444444444444,11.0
2020-07-01,district_of_columbia,6.25,0.25,6.0
2020-07-01,east_north_central,2044.5555555555557,117.55555555555556,1927.0
2020-07-01,east_south_central,688.2222222222222,23.22222222222222,665.0
2020-07-01,florida,762.3333333333334,38.333333333333336,724.0
2020-07-01,georgia,762.4444444444445,48.44444444444444,714.0
2020-07-01,hawaii,88.77777777777777,1.7777777777777777,87.0
2020-07-01,idaho,344.0,27.0,317.0
2020-07-01,illinois,765.2222222222222,50.22222222222222,715.0
2020-07-01,indiana,364.1111111111111,22.11111111111111,342.0
2020-07-01,iowa,1779.6666666666667,130.66666666666666,1649.0
2020-07-01,kansas,1815.4444444444443,156.44444444444446,1659.0
2020-07-01,kentucky,33.44444444444444,-0.5555555555555556,34.0
2020-07-01,louisiana,191.55555555555554,-2.4444444444444446,194.0
2020-07-01,maine,306.22222222222223,-6.777777777777778,313.0
2020-07-01,maryland,136.33333333333334,8.333333333333334,128.0
2020-07-01,massachusetts,256.1111111111111,15.11111111111111,241.0
2020-07-01,michigan,526.7777777777778,29.77777777777778,497.0
2020-07-01,middle_atlantic,1081.888888888889,36.888888888888886,1045.0
2020-07-01,minnesota,950.2222222222222,51.22222222222222,899.0
2020-07-01,mississippi,162.55555555555554,3.5555555555555554,159.0
2020-07-01,missouri,229.66666666666666,16.666666666666668,213.0
2020-07-01,montana,187.66666666666666,11.666666666666666,176.0
2020-07-01,mountain,4725.777777777777,379.77777777777777,4346.0
2020-07-01,nebraska,549.5555555555555,51.55555555555556,498.0
2020-07-01,nevada,946.3333333333334,76.33333333333333,870.0
2020-07-01,new_england,901.8888888888889,20.88888888888889,881.0
2020-07-01,new_hampshire,129.11111111111111,3.111111111111111,126.0
2020-07-01,new_jersey,226.0,15.0,211.0
2020-07-01,new_mexico,704.1111111111111,60.111111111111114,644.0
2020-07-01,new_york,496.1111111111111,14.11111111111111,482.0
2020-07-01,north_carolina,1157.6666666666667,96.66666666666667,1061.0
2020-07-01,north_dakota,684.6666666666666,42.666666666666664,642.0
2020-07-01,ohio,183.55555555555554,12.555555555555555,171.0
2020-07-01,oklahoma,2393.0,210.0,2183.0
2020-07-01,oregon,1167.5555555555557,63.55555555555556,1104.0
2020-07-01,pacific_contiguous,9172.888888888889,539.8888888888889,8633.0
2020-07-01,pacific_noncontiguous,104.11111111111111,3.111111111111111,101.0
2020-07-01,pennsylvania,360.8888888888889,7.888888888888889,353.0
2020-07-01,rhode_island,38.666666666666664,2.6666666666666665,36.0
2020-07-01,south_atlantic,3760.3333333333335,242.33333333333334,3518.0
2020-07-01,south_carolina,301.77777777777777,13.777777777777779,288.0
2020-07-01,south_dakota,192.55555555555554,9.555555555555555,183.0
2020-07-01,tennessee,117.0,4.0,113.0
2020-07-01,texas,7931.777777777777,593.7777777777778,7338.0
2020-07-01,utah,376.22222222222223,31.22222222222222,345.0
2020-07-01,vermont,88.66666666666667,4.666666666666667,84.0
2020-07-01,virginia,517.0,31.0,486.0
2020-07-01,washington,1004.4444444444445,43.44444444444444,961.0
2020-07-01,west_north_central,6201.888888888889,458.8888888888889,5743.0
2020-07-01,west_south_central,10666.555555555555,801.5555555555555,9865.0
2020-07-01,west_virginia,106.77777777777777,5.777777777777778,101.0
2020-07-01,wisconsin,206.0,3.0,203.0
2020-07-01,wyoming,360.44444444444446,16.444444444444443,344.0
2020-08-01,alabama,359.1111111111111,15.11111111111111,344.0
2020-08-01,alaska,14.11111111111111,1.1111111111111112,13.0
2020-08-01,arizona,717.8888888888889,69.88888888888889,648.0
2020-08-01,arkansas,132.55555555555554,-0.4444444444444444,133.0
2020-08-01,california,6754.111111111111,428.1111111111111,6326.0
2020-08-01,colorado,1020.1111111111111,80.11111111111111,940.0
2020-08-01,connecticut,86.11111111111111,2.111111111111111,84.0
2020-08-01,delaware,9.666666666666666,-0.3333333333333333,10.0
2020-08-01,district_of_columbia,6.5,0.5,6.0
2020-08-01,east_north_central,1821.3333333333333,98.33333333333333,1723.0
2020-08-01,east_south_central,695.2222222222222,23.22222222222222,672.0
2020-08-01,florida,724.7777777777778,34.77777777777778,690.0
2020-08-01,georgia,735.3333333333334,47.333333333333336,688.0
2020-08-01,hawaii,82.0,-1.0,83.0
2020-08-01,idaho,319.55555555555554,24.555555555555557,295.0
2020-08-01,illinois,641.5555555555555,38.55555555555556,603.0
2020-08-01,indiana,331.55555555555554,21.555555555555557,310.0
2020-08-01,iowa,1263.888888888889,64.88888888888889,1199.0
2020-08-01,kansas,1466.3333333333333,120.33333333333333,1346.0
2020-08-01,kentucky,43.888888888888886,0.8888888888888888,43.0
2020-08-01,louisiana,185.44444444444446,-3.5555555555555554,189.0
2020-08-01,maine,285.22222222222223,-7.777777777777778,293.0
2020-08-01,maryland,125.0,7.0,118.0
2020-08-01,massachusetts,236.0,13.0,223.0
2020-08-01,michigan,484.6666666666667,25.666666666666668,459.0
2020-08-01,middle_atlantic,1087.888888888889,38.888888888888886,1049.0
2020-08-01,minnesota,871.1111111111111,38.111111111111114,833.0
2020-08-01,mississippi,165.11111111111111,3.111111111111111,162.0
2020-08-01,missouri,179.77777777777777,10.777777777777779,169.0
2020-08-01,montana,176.77777777777777,10.777777777777779,166.0
2020-08-01,mountain,4559.777777777777,357.77777777777777,4202.0
2020-08-01,nebraska,462.55555555555554,42.55555555555556,420.0
2020-08-01,nevada,952.6666666666666,74.66666666666667,878.0
2020-08-01,new_england,869.7777777777778,17.77777777777778,852.0
2020-08-01,new_hampshire,136.66666666666666,2.6666666666666665,134.0
2020-08-01,new_jersey,211.22222222222223,14.222222222222221,197.0
2020-08-01,new_mexico,679.7777777777778,55.77777777777778,624.0
2020-08-01,new_york,508.0,16.0,492.0
2020-08-01,north_carolina,1088.5555555555557,89.55555555555556,999.0
2020-08-01,north_dakota,823.1111111111111,48.111111111111114,775.0
2020-08-01,ohio,176.11111111111111,12.11111111111111,164.0
2020-08-01,oklahoma,2244.222222222222,195.22222222222223,2049.0
2020-08-01,oregon,989.5555555555555,44.55555555555556,945.0
2020-08-01,pacific_contiguous,8610.222222222223,495.22222222222223,8115.0
2020-08-01,pacific_noncontiguous,96.22222222222223,0.2222222222222222,96.0
2020-08-01,pennsylvania,368.77777777777777,8.777777777777779,360.0
2020-08-01,rhode_island,36.44444444444444,2.4444444444444446,34.0
2020-08-01,south_atlantic,3553.222222222222,225.22222222222223,3328.0
2020-08-01,south_carolina,291.77777777777777,12.777777777777779,279.0
2020-08-01,south_dakota,153.44444444444446,3.4444444444444446,150.0
2020-08-01,tennessee,126.0,4.0,122.0
2020-08-01,texas,7715.111111111111,593.1111111111111,7122.0
2020-08-01,utah,367.0,28.0,339.0
2020-08-01,vermont,88.11111111111111,5.111111111111111,83.0
2020-08-01,virginia,472.8888888888889,26.88888888888889,446.0
2020-08-01,washington,866.5555555555555,22.555555555555557,844.0
2020-08-01,west_north_central,5220.111111111111,328.1111111111111,4892.0
2020-08-01,west_south_central,10277.444444444445,784.4444444444445,9493.0
2020-08-01,west_virginia,98.55555555555556,6.555555555555555,92.0
2020-08-01,wisconsin,187.44444444444446,0.4444444444444444,187.0
2020-08-01,wyoming,327.0,14.0,313.0
2020-09-01,alabama,313.77777777777777,11.777777777777779,302.0
2020-09-01,alaska,16.444444444444443,1.4444444444444444,15.0
2020-09-01,arizona,604.3333333333334,58.333333333333336,546.0
2020-09-01,arkansas,128.44444444444446,-0.5555555555555556,129.0
2020-09-01,california,5793.111111111111,358.1111111111111,5435.0
2020-09-01,colorado,1267.888888888889,99.88888888888889,1168.0
2020-09-01,connecticut,83.44444444444444,2.4444444444444446,81.0
2020-09-01,delaware,9.666666666666666,-0.3333333333333333,10.0
2020-09-01,district_of_columbia,5.25,0.25,5.0
2020-09-01,east_north_central,2368.777777777778,117.77777777777777,2251.0
2020-09-01,east_south_central,634.7777777777778,18.77777777777778,616.0
2020-09-01,florida,758.2222222222222,40.22222222222222,718.0
2020-09-01,georgia,693.0,41.0,652.0
2020-09-01,hawaii,97.66666666666667,2.6666666666666665,95.0
2020-09-01,idaho,345.22222222222223,27.22222222222222,318.0
2020-09-01,illinois,992.6666666666666,55.666666666666664,937.0
2020-09-01,indiana,425.22222222222223,15.222222222222221,410.0
2020-09-01,iowa,2417.6666666666665,165.66666666666666,2252.0
2020-09-01,kansas,2424.222222222222,213.22222222222223,2211.0
2020-09-01,kentucky,27.88888888888889,-1.1111111111111112,29.0
2020-09-01,louisiana,205.77777777777777,-2.2222222222222223,208.0
2020-09-01,maine,333.1111111111111,2.111111111111111,331.0
2020-09-01,maryland,126.66666666666667,7.666666666666667,119.0
2020-09-01,massachusetts,228.11111111111111,12.11111111111111,216.0
2020-09-01,michigan,557.4444444444445,33.44444444444444,524.0
2020-09-01,middle_atlantic,1058.2222222222222,22.22222222222222,1036.0
2020-09-01,minnesota,1272.7777777777778,77.77777777777777,1195.0
2020-09-01,mississippi,163.22222222222223,3.2222222222222223,160.0
2020-09-01,missouri,306.44444444444446,21.444444444444443,285.0
2020-09-01,montana,230.22222222222223,16.22222222222222,214.0
2020-09-01,mountain,4870.777777777777,383.77777777777777,4487.0
2020-09-01,nebraska,723.7777777777778,68.77777777777777,655.0
2020-09-01,nevada,902.8888888888889,70.88888888888889,832.0
2020-09-01,new_england,877.0,25.0,852.0
2020-09-01,new_hampshire,113.33333333333333,1.3333333333333333,112.0
2020-09-01,new_jersey,185.22222222222223,11.222222222222221,174.0
2020-09-01,new_mexico,770.3333333333334,63.333333333333336,707.0
2020-09-01,new_york,504.3333333333333,7.333333333333333,497.0
2020-09-01,north_carolina,991.7777777777778,80.77777777777777,911.0
2020-09-01,north_dakota,1029.7777777777778,60.77777777777778,969.0
2020-09-01,ohio,172.33333333333334,11.333333333333334,161.0
2020-09-01,oklahoma,2907.777777777778,256.77777777777777,2651.0
2020-09-01,oregon,864.2222222222222,51.22222222222222,813.0
2020-09-01,pacific_contiguous,7467.0,437.0,7030.0
2020-09-01,pacific_noncontiguous,115.22222222222223,4.222222222222222,111.0
2020-09-01,pennsylvania,368.6666666666667,3.6666666666666665,365.0
2020-09-01,rhode_island,36.55555555555556,2.5555555555555554,34.0
2020-09-01,south_atlantic,3448.3333333333335,216.33333333333334,3232.0
2020-09-01,south_carolina,287.0,13.0,274.0
2020-09-01,south_dakota,259.77777777777777,12.777777777777779,247.0
2020-09-01,tennessee,129.88888888888889,4.888888888888889,125.0
2020-09-01,texas,7610.222222222223,590.2222222222222,7020.0
2020-09-01,utah,344.8888888888889,27.88888888888889,317.0
2020-09-01,vermont,82.33333333333333,4.333333333333333,78.0
2020-09-01,virginia,459.44444444444446,28.444444444444443,431.0
2020-09-01,washington,810.7777777777778,27.77777777777778,783.0
2020-09-01,west_north_central,8434.555555555555,620.5555555555555,7814.0
2020-09-01,west_south_central,10853.333333333334,844.3333333333334,10009.0
2020-09-01,west_virginia,117.11111111111111,5.111111111111111,112.0
2020-09-01,wisconsin,222.33333333333334,2.3333333333333335,220.0
2020-09-01,wyoming,406.22222222222223,20.22222222222222,386.0
2020-10-01,alabama,333.77777777777777,15.777777777777779,318.0
2020-10-01,alaska,18.666666666666668,1.6666666666666667,17.0
2020-10-01,arizona,613.6666666666666,58.666666666666664,555.0
2020-10-01,arkansas,102.0,-4.0,106.0
2020-10-01,california,4932.0,303.0,4629.0
2020-10-01,colorado,1129.4444444444443,84.44444444444444,1045.0
2020-10-01,connecticut,66.77777777777777,0.7777777777777778,66.0
2020-10-01,delaware,9.777777777777779,-0.2222222222222222,10.0
2020-10-01,district_of_columbia,5.0,0.0,5.0
2020-10-01,east_north_central,3384.8888888888887,196.88888888888889,3188.0
2020-10-01,east_south_central,632.2222222222222,20.22222222222222,612.0
2020-10-01,florida,748.0,36.0,712.0
2020-10-01,georgia,644.0,37.0,607.0
