date,state,prediction,predicted_delta_12,lag_12,value,baseline
2018-01-01,east_south_central,545.7777777777778,-3.2222222222222223,549.0,579.0,549.0
2018-01-01,florida,517.7777777777778,14.777777777777779,503.0,644.0,503.0
2018-01-01,georgia,554.5555555555555,31.555555555555557,523.0,578.0,523.0
2018-01-01,hawaii,108.0,4.0,104.0,109.0,104.0
2018-01-01,idaho,321.8888888888889,25.88888888888889,296.0,313.0,296.0
2018-01-01,illinois,1282.888888888889,98.88888888888889,1184.0,1575.0,1184.0
2018-01-01,indiana,582.0,56.0,526.0,821.0,526.0
2018-01-01,iowa,1905.2222222222222,156.22222222222223,1749.0,2474.0,1749.0
2018-01-01,kansas,1553.6666666666667,141.66666666666666,1412.0,1766.0,1412.0
2018-01-01,kentucky,42.55555555555556,-0.4444444444444444,43.0,32.0,43.0
2018-01-01,louisiana,225.44444444444446,-0.5555555555555556,226.0,213.0,226.0
2018-01-01,maine,499.77777777777777,10.777777777777779,489.0,556.0,489.0
2018-01-01,maryland,114.55555555555556,6.555555555555555,108.0,117.0,108.0
2018-01-01,massachusetts,159.55555555555554,5.555555555555555,154.0,167.0,154.0
2018-01-01,michigan,717.6666666666666,49.666666666666664,668.0,996.0,668.0
2018-01-01,middle_atlantic,1278.4444444444443,68.44444444444444,1210.0,1382.0,1210.0
2018-01-01,minnesota,1197.6666666666667,69.66666666666667,1128.0,1340.0,1128.0
2018-01-01,mississippi,123.11111111111111,-1.8888888888888888,125.0,146.0,125.0
2018-01-01,missouri,171.77777777777777,15.777777777777779,156.0,312.0,156.0
2018-01-01,montana,214.55555555555554,13.555555555555555,201.0,181.0,201.0
2018-01-01,mountain,3534.4444444444443,275.44444444444446,3259.0,3485.0,3259.0
2018-01-01,nebraska,488.22222222222223,46.22222222222222,442.0,570.0,442.0
2018-01-01,nevada,568.5555555555555,52.55555555555556,516.0,550.0,516.0
2018-01-01,new_england,1040.111111111111,34.111111111111114,1006.0,1111.0,1006.0
2018-01-01,new_hampshire,194.55555555555554,9.555555555555555,185.0,191.0,185.0
2018-01-01,new_jersey,127.44444444444444,5.444444444444445,122.0,144.0,122.0
2018-01-01,new_mexico,425.8888888888889,24.88888888888889,401.0,602.0,401.0
2018-01-01,new_york,589.6666666666666,31.666666666666668,558.0,627.0,558.0
2018-01-01,north_carolina,561.6666666666666,37.666666666666664,524.0,707.0,524.0
2018-01-01,north_dakota,1009.0,95.0,914.0,1125.0,914.0
2018-01-01,ohio,250.66666666666666,19.666666666666668,231.0,294.0,231.0
2018-01-01,oklahoma,2165.6666666666665,191.66666666666666,1974.0,2744.0,1974.0
2018-01-01,oregon,315.8888888888889,4.888888888888889,311.0,462.0,311.0
2018-01-01,pacific_contiguous,4175.888888888889,160.88888888888889,4015.0,4237.0,4015.0
2018-01-01,pacific_noncontiguous,124.66666666666667,5.666666666666667,119.0,128.0,119.0
2018-01-01,pennsylvania,561.3333333333334,31.333333333333332,530.0,611.0,530.0
2018-01-01,rhode_island,33.0,2.0,31.0,34.0,31.0
2018-01-01,south_atlantic,2536.5555555555557,125.55555555555556,2411.0,2891.0,2411.0
2018-01-01,south_carolina,216.55555555555554,5.555555555555555,211.0,226.0,211.0
2018-01-01,south_dakota,278.77777777777777,26.77777777777778,252.0,289.0,252.0
2018-01-01,tennessee,94.0,1.0,93.0,97.0,93.0
2018-01-01,texas,6623.222222222223,536.2222222222222,6087.0,6943.0,6087.0
2018-01-01,utah,270.1111111111111,25.11111111111111,245.0,219.0,245.0
2018-01-01,vermont,77.11111111111111,4.111111111111111,73.0,98.0,73.0
2018-01-01,virginia,394.6666666666667,15.666666666666666,379.0,423.0,379.0
2018-01-01,washington,451.0,2.0,449.0,627.0,449.0
2018-01-01,west_north_central,6606.666666666667,551.6666666666666,6055.0,7876.0,6055.0
2018-01-01,west_south_central,9141.222222222223,726.2222222222222,8415.0,10030.0,8415.0
2018-01-01,west_virginia,163.11111111111111,14.11111111111111,149.0,185.0,149.0
2018-01-01,wisconsin,298.3333333333333,18.333333333333332,280.0,357.0,280.0
2018-01-01,wyoming,437.0,37.0,400.0,358.0,400.0
2018-02-01,alabama,269.0,0.0,269.0,293.0,269.0
2018-02-01,alaska,15.555555555555555,1.5555555555555556,14.0,17.0,14.0
2018-02-01,arizona,384.1111111111111,38.111111111111114,346.0,366.0,346.0
2018-02-01,arkansas,110.33333333333333,-1.6666666666666667,112.0,129.0,112.0
2018-02-01,california,3301.1111111111113,154.11111111111111,3147.0,4026.0,3147.0
2018-02-01,colorado,931.5555555555555,62.55555555555556,869.0,802.0,869.0
2018-02-01,connecticut,57.55555555555556,0.5555555555555556,57.0,65.0,57.0
2018-02-01,delaware,10.444444444444445,0.4444444444444444,10.0,9.0,10.0
2018-02-01,district_of_columbia,4.0,0.0,4.0,5.0,4.0
2018-02-01,east_north_central,3319.777777777778,268.77777777777777,3051.0,3034.0,3051.0
2018-02-01,east_south_central,500.1111111111111,-1.8888888888888888,502.0,520.0,502.0
2018-02-01,florida,466.22222222222223,13.222222222222221,453.0,595.0,453.0
2018-02-01,georgia,576.4444444444445,35.44444444444444,541.0,512.0,541.0
2018-02-01,hawaii,115.88888888888889,6.888888888888889,109.0,90.0,109.0
2018-02-01,idaho,312.44444444444446,25.444444444444443,287.0,297.0,287.0
2018-02-01,illinois,1442.888888888889,119.88888888888889,1323.0,1236.0,1323.0
2018-02-01,indiana,598.8888888888889,57.888888888888886,541.0,559.0,541.0
2018-02-01,iowa,2405.5555555555557,214.55555555555554,2191.0,1711.0,2191.0
2018-02-01,kansas,1576.5555555555557,145.55555555555554,1431.0,1554.0,1431.0
2018-02-01,kentucky,38.888888888888886,-0.1111111111111111,39.0,31.0,39.0
2018-02-01,louisiana,196.77777777777777,-1.2222222222222223,198.0,186.0,198.0
2018-02-01,maine,489.1111111111111,15.11111111111111,474.0,453.0,474.0
2018-02-01,maryland,121.33333333333333,8.333333333333334,113.0,109.0,113.0
2018-02-01,massachusetts,162.0,6.0,156.0,163.0,156.0
2018-02-01,michigan,731.4444444444445,53.44444444444444,678.0,731.0,678.0
2018-02-01,middle_atlantic,1313.0,80.0,1233.0,1305.0,1233.0
2018-02-01,minnesota,1414.5555555555557,98.55555555555556,1316.0,1186.0,1316.0
2018-02-01,mississippi,102.66666666666667,-2.3333333333333335,105.0,111.0,105.0
2018-02-01,missouri,205.55555555555554,19.555555555555557,186.0,249.0,186.0
2018-02-01,montana,210.44444444444446,13.444444444444445,197.0,172.0,197.0
2018-02-01,mountain,3539.8888888888887,280.8888888888889,3259.0,3438.0,3259.0
2018-02-01,nebraska,525.3333333333334,50.333333333333336,475.0,469.0,475.0
2018-02-01,nevada,547.8888888888889,50.888888888888886,497.0,596.0,497.0
2018-02-01,new_england,1009.3333333333334,37.333333333333336,972.0,969.0,972.0
2018-02-01,new_hampshire,186.77777777777777,9.777777777777779,177.0,172.0,177.0
2018-02-01,new_jersey,148.11111111111111,8.11111111111111,140.0,130.0,140.0
2018-02-01,new_mexico,439.6666666666667,28.666666666666668,411.0,636.0,411.0
2018-02-01,new_york,608.0,37.0,571.0,599.0,571.0
2018-02-01,north_carolina,651.2222222222222,50.22222222222222,601.0,633.0,601.0
2018-02-01,north_dakota,1025.5555555555557,97.55555555555556,928.0,1034.0,928.0
2018-02-01,ohio,255.22222222222223,20.22222222222222,235.0,224.0,235.0
2018-02-01,oklahoma,2317.5555555555557,212.55555555555554,2105.0,2293.0,2105.0
2018-02-01,oregon,447.55555555555554,22.555555555555557,425.0,898.0,425.0
2018-02-01,pacific_contiguous,4373.333333333333,198.33333333333334,4175.0,5928.0,4175.0
2018-02-01,pacific_noncontiguous,131.44444444444446,8.444444444444445,123.0,107.0,123.0
2018-02-01,pennsylvania,558.0,35.0,523.0,576.0,523.0
2018-02-01,rhode_island,30.88888888888889,1.8888888888888888,29.0,32.0,29.0
2018-02-01,south_atlantic,2528.5555555555557,138.55555555555554,2390.0,2610.0,2390.0
2018-02-01,south_carolina,203.66666666666666,4.666666666666667,199.0,222.0,199.0
2018-02-01,south_dakota,302.3333333333333,29.333333333333332,273.0,238.0,273.0
2018-02-01,tennessee,90.66666666666667,0.6666666666666666,90.0,85.0,90.0
2018-02-01,texas,6571.333333333333,526.3333333333334,6045.0,6352.0,6045.0
2018-02-01,utah,287.22222222222223,27.22222222222222,260.0,236.0,260.0
2018-02-01,vermont,81.88888888888889,3.888888888888889,78.0,83.0,78.0
2018-02-01,virginia,346.6666666666667,12.666666666666666,334.0,365.0,334.0
2018-02-01,washington,624.7777777777778,21.77777777777778,603.0,1004.0,603.0
2018-02-01,west_north_central,7455.555555555556,655.5555555555555,6800.0,6441.0,6800.0
2018-02-01,west_south_central,9194.888888888889,735.8888888888889,8459.0,8960.0,8459.0
2018-02-01,west_virginia,150.11111111111111,13.11111111111111,137.0,160.0,137.0
2018-02-01,wisconsin,291.44444444444446,17.444444444444443,274.0,283.0,274.0
2018-02-01,wyoming,426.55555555555554,34.55555555555556,392.0,332.0,392.0
2018-03-01,alabama,263.74074074074076,-2.925925925925924,266.6666666666667,320.0,270.0
2018-03-01,alaska,15.925925925925927,1.5925925925925926,14.333333333333334,20.0,13.0
2018-03-01,arizona,464.4938271604938,46.04938271604939,418.44444444444446,470.0,377.0
2018-03-01,arkansas,127.80246913580248,-0.4197530864197524,128.22222222222223,146.0,130.0
2018-03-01,california,4480.765432098765,240.87654320987653,4239.888888888889,4515.0,4015.0
2018-03-01,colorado,1174.469135802469,86.24691358024691,1088.2222222222222,1102.0,988.0
2018-03-01,connecticut,82.9753086419753,2.19753086419753,80.77777777777777,70.0,79.0
2018-03-01,delaware,10.074074074074073,-0.5925925925925927,10.666666666666666,11.0,10.0
2018-03-01,district_of_columbia,4.0,0.0,4.0,6.0,4.0
2018-03-01,east_north_central,3320.8888888888887,268.8888888888889,3052.0,3386.0,2789.0
2018-03-01,east_south_central,532.7037037037037,-0.6296296296296254,533.3333333333334,590.0,532.0
2018-03-01,florida,422.9753086419753,4.19753086419753,418.77777777777777,701.0,413.0
2018-03-01,georgia,433.5679012345679,20.456790123456788,413.1111111111111,599.0,400.0
2018-03-01,hawaii,100.2962962962963,3.62962962962963,96.66666666666667,107.0,92.0
2018-03-01,idaho,420.34567901234567,35.23456790123456,385.1111111111111,369.0,351.0
2018-03-01,illinois,1377.2222222222222,114.22222222222223,1263.0,1327.0,1144.0
2018-03-01,indiana,692.3333333333334,67.33333333333333,625.0,686.0,564.0
2018-03-01,iowa,2243.3703703703704,194.03703703703707,2049.3333333333335,2150.0,1874.0
2018-03-01,kansas,1732.3456790123457,158.23456790123456,1574.111111111111,1949.0,1428.0
2018-03-01,kentucky,42.333333333333336,0.3333333333333333,42.0,44.0,42.0
2018-03-01,louisiana,214.03703703703704,-1.2962962962962952,215.33333333333334,232.0,220.0
2018-03-01,maine,404.962962962963,5.2962962962962985,399.6666666666667,524.0,394.0
2018-03-01,maryland,122.11111111111111,7.111111111111111,115.0,129.0,108.0
2018-03-01,massachusetts,171.96296296296296,7.296296296296295,164.66666666666666,208.0,159.0
2018-03-01,michigan,720.358024691358,50.1358024691358,670.2222222222222,799.0,622.0
2018-03-01,middle_atlantic,1489.061728395062,91.50617283950618,1397.5555555555557,1170.0,1315.0
2018-03-01,minnesota,1181.5432098765432,73.65432098765433,1107.888888888889,1340.0,1035.0
2018-03-01,mississippi,137.14814814814815,0.8148148148148159,136.33333333333334,123.0,133.0
2018-03-01,missouri,158.23456790123458,14.123456790123457,144.11111111111111,322.0,130.0
2018-03-01,montana,262.6666666666667,19.666666666666668,243.0,219.0,225.0
2018-03-01,mountain,4190.9876543209875,333.09876543209873,3857.8888888888887,4308.0,3524.0
2018-03-01,nebraska,431.14814814814815,40.81481481481481,390.3333333333333,533.0,354.0
2018-03-01,nevada,656.9506172839506,51.39506172839506,605.5555555555555,706.0,556.0
2018-03-01,new_england,965.0370370370371,29.70370370370371,935.3333333333334,1117.0,908.0
2018-03-01,new_hampshire,202.61728395061726,11.061728395061728,191.55555555555554,184.0,182.0
2018-03-01,new_jersey,178.0864197530864,10.30864197530864,167.77777777777777,172.0,158.0
2018-03-01,new_mexico,498.8148148148148,33.48148148148148,465.3333333333333,717.0,431.0
2018-03-01,new_york,656.4074074074074,39.74074074074073,616.6666666666666,504.0,582.0
2018-03-01,north_carolina,621.358024691358,45.1358024691358,576.2222222222222,811.0,531.0
2018-03-01,north_dakota,878.3333333333334,81.33333333333333,797.0,919.0,723.0
2018-03-01,ohio,231.8641975308642,18.086419753086417,213.77777777777777,262.0,196.0
2018-03-01,oklahoma,2444.1975308641977,221.41975308641975,2222.777777777778,2782.0,2021.0
2018-03-01,oregon,821.0617283950617,50.50617283950617,770.5555555555555,765.0,710.0
2018-03-01,pacific_contiguous,6423.456790123457,356.3456790123457,6067.111111111111,6172.0,5706.0
2018-03-01,pacific_noncontiguous,116.22222222222223,5.222222222222222,111.0,127.0,105.0
2018-03-01,pennsylvania,654.5555555555555,41.55555555555556,613.0,495.0,575.0
2018-03-01,rhode_island,21.51851851851852,0.851851851851852,20.666666666666668,37.0,20.0
2018-03-01,south_atlantic,2328.567901234568,112.45679012345681,2216.1111111111113,3139.0,2115.0
2018-03-01,south_carolina,195.28395061728395,5.728395061728394,189.55555555555554,256.0,187.0
2018-03-01,south_dakota,414.44444444444446,40.44444444444444,374.0,280.0,338.0
2018-03-01,tennessee,89.48148148148148,1.1481481481481477,88.33333333333333,102.0,87.0
2018-03-01,texas,6911.246913580248,521.0246913580247,6390.222222222223,7594.0,5838.0
2018-03-01,utah,193.85185185185185,17.185185185185183,176.66666666666666,308.0,161.0
2018-03-01,vermont,82.12345679012346,3.012345679012346,79.11111111111111,94.0,75.0
2018-03-01,virginia,356.59259259259255,16.259259259259256,340.3333333333333,448.0,327.0
2018-03-01,washington,1121.7407407407409,65.07407407407408,1056.6666666666667,892.0,981.0
2018-03-01,west_north_central,7040.765432098765,602.8765432098766,6437.888888888889,7494.0,5883.0
2018-03-01,west_south_central,9696.04938271605,740.6049382716051,8955.444444444445,10754.0,8208.0
2018-03-01,west_virginia,160.55555555555554,13.555555555555555,147.0,181.0,134.0
2018-03-01,wisconsin,298.9876543209877,19.09876543209877,279.8888888888889,312.0,263.0
2018-03-01,wyoming,519.1604938271605,43.71604938271605,475.44444444444446,419.0,435.0
2018-04-01,alabama,203.72839506172838,-5.8271604938271615,209.55555555555554,267.0,219.0
2018-04-01,alaska,27.037037037037035,2.7037037037037037,24.333333333333332,20.0,22.0
2018-04-01,arizona,499.0617283950617,49.50617283950617,449.55555555555554,552.0,405.0
2018-04-01,arkansas,100.81481481481481,-3.518518518518519,104.33333333333333,141.0,107.0
2018-04-01,california,4673.234567901235,258.1234567901235,4415.111111111111,5035.0,4184.0
2018-04-01,colorado,1080.20987654321,77.32098765432099,1002.8888888888889,1101.0,911.0
2018-04-01,connecticut,64.61728395061729,0.06172839506172857,64.55555555555556,65.0,64.0
2018-04-01,delaware,10.308641975308642,-0.4691358024691357,10.777777777777779,11.0,10.0
2018-04-01,district_of_columbia,5.0,0.0,5.0,5.0,5.0
2018-04-01,east_north_central,3028.2716049382716,233.82716049382714,2794.4444444444443,2841.0,2560.0
2018-04-01,east_south_central,436.14814814814815,-4.185185185185187,440.3333333333333,562.0,453.0
2018-04-01,florida,433.6296296296297,3.962962962962965,429.6666666666667,656.0,419.0
2018-04-01,georgia,403.2345679012345,17.123456790123456,386.1111111111111,588.0,377.0
2018-04-01,hawaii,136.58024691358025,7.358024691358025,129.22222222222223,111.0,123.0
2018-04-01,idaho,364.58024691358025,30.358024691358025,334.22222222222223,378.0,306.0
2018-04-01,illinois,1279.0987654320988,99.20987654320987,1179.888888888889,1139.0,1072.0
2018-04-01,indiana,621.0370370370371,59.70370370370371,561.3333333333334,538.0,507.0
2018-04-01,iowa,2828.6666666666665,239.66666666666666,2589.0,2116.0,2359.0
2018-04-01,kansas,1576.5802469135801,139.35802469135803,1437.2222222222222,1828.0,1304.0
2018-04-01,kentucky,40.23456790123457,0.12345679012345714,40.111111111111114,45.0,40.0
2018-04-01,louisiana,215.23456790123458,0.12345679012345714,215.11111111111111,218.0,217.0
2018-04-01,maine,339.641975308642,1.864197530864197,337.77777777777777,382.0,332.0
2018-04-01,maryland,123.27160493827161,6.827160493827161,116.44444444444444,144.0,110.0
2018-04-01,massachusetts,177.74074074074073,8.074074074074073,169.66666666666666,208.0,161.0
2018-04-01,michigan,604.8765432098766,38.98765432098766,565.8888888888889,671.0,528.0
2018-04-01,middle_atlantic,1194.3703703703702,64.03703703703702,1130.3333333333333,1250.0,1069.0
2018-04-01,minnesota,1408.938271604938,86.49382716049382,1322.4444444444443,1202.0,1224.0
2018-04-01,mississippi,114.33333333333333,1.3333333333333333,113.0,165.0,115.0
2018-04-01,missouri,176.320987654321,15.432098765432098,160.88888888888889,295.0,145.0
2018-04-01,montana,190.92592592592592,13.592592592592593,177.33333333333334,221.0,164.0
2018-04-01,mountain,3695.222222222222,286.22222222222223,3409.0,4547.0,3117.0
2018-04-01,nebraska,482.9382716049383,45.49382716049383,437.44444444444446,497.0,396.0
2018-04-01,nevada,650.9506172839506,49.39506172839506,601.5555555555555,755.0,552.0
2018-04-01,new_england,785.5802469135801,17.35802469135802,768.2222222222222,887.0,746.0
2018-04-01,new_hampshire,123.04938271604938,3.6049382716049383,119.44444444444444,128.0,116.0
2018-04-01,new_jersey,187.30864197530863,11.530864197530864,175.77777777777777,173.0,164.0
2018-04-01,new_mexico,414.0123456790123,24.90123456790123,389.1111111111111,800.0,364.0
2018-04-01,new_york,479.69135802469134,23.469135802469136,456.22222222222223,559.0,435.0
2018-04-01,north_carolina,613.7901234567901,45.67901234567901,568.1111111111111,915.0,526.0
2018-04-01,north_dakota,986.0370370370371,88.70370370370371,897.3333333333334,1050.0,812.0
2018-04-01,ohio,215.1358024691358,16.913580246913583,198.22222222222223,223.0,182.0
2018-04-01,oklahoma,2122.864197530864,187.08641975308643,1935.7777777777778,2853.0,1762.0
2018-04-01,oregon,1033.5061728395062,70.95061728395062,962.5555555555555,870.0,883.0
2018-04-01,pacific_contiguous,6669.506172839507,377.95061728395063,6291.555555555556,6864.0,5921.0
2018-04-01,pacific_noncontiguous,163.49382716049385,10.049382716049385,153.44444444444446,130.0,145.0
2018-04-01,pennsylvania,527.3703703703703,29.037037037037035,498.3333333333333,518.0,470.0
2018-04-01,rhode_island,18.296296296296298,0.6296296296296298,17.666666666666668,35.0,17.0
2018-04-01,south_atlantic,2228.7530864197533,100.97530864197532,2127.777777777778,3116.0,2035.0
2018-04-01,south_carolina,177.66666666666666,3.6666666666666665,174.0,232.0,172.0
2018-04-01,south_dakota,469.8024691358025,45.58024691358025,424.22222222222223,268.0,383.0
2018-04-01,tennessee,77.96296296296296,0.29629629629629683,77.66666666666667,86.0,79.0
2018-04-01,texas,5764.185185185185,405.51851851851853,5358.666666666667,7837.0,4912.0
2018-04-01,utah,139.64197530864197,11.864197530864196,127.77777777777777,317.0,116.0
2018-04-01,vermont,62.23456790123457,3.1234567901234573,59.111111111111114,69.0,56.0
2018-04-01,virginia,315.8641975308642,11.08641975308642,304.77777777777777,383.0,295.0
2018-04-01,washington,964.1111111111111,49.111111111111114,915.0,960.0,855.0
2018-04-01,west_north_central,7929.271604938272,660.8271604938271,7268.444444444444,7256.0,6623.0
2018-04-01,west_south_central,8201.864197530864,589.0864197530864,7612.777777777777,11050.0,6997.0
2018-04-01,west_virginia,143.58024691358025,12.358024691358025,131.22222222222223,181.0,120.0
2018-04-01,wisconsin,308.2345679012345,19.123456790123456,289.1111111111111,271.0,271.0
2018-04-01,wyoming,356.9506172839506,29.39506172839506,327.55555555555554,423.0,300.0
2018-05-01,alabama,288.037037037037,0.7037037037037016,287.3333333333333,346.0,291.0
2018-05-01,alaska,20.8641975308642,2.0864197530864197,18.77777777777778,18.0,17.0
2018-05-01,arizona,596.2592592592594,58.92592592592593,537.3333333333334,660.0,484.0
2018-05-01,arkansas,83.53086419753086,-4.246913580246915,87.77777777777777,143.0,93.0
2018-05-01,california,5632.135802469136,337.9135802469136,5294.222222222223,6442.0,4989.0
2018-05-01,colorado,937.9135802469135,63.691358024691354,874.2222222222222,827.0,792.0
2018-05-01,connecticut,78.4567901234568,1.3456790123456794,77.11111111111111,67.0,76.0
2018-05-01,delaware,10.296296296296296,-0.37037037037037046,10.666666666666666,9.0,10.0
2018-05-01,district_of_columbia,5.0,0.0,5.0,5.0,5.0
2018-05-01,east_north_central,2716.358024691358,201.1358024691358,2515.222222222222,2496.0,2314.0
2018-05-01,east_south_central,515.2962962962963,2.6296296296296253,512.6666666666666,656.0,518.0
2018-05-01,florida,447.679012345679,7.567901234567898,440.1111111111111,608.0,428.0
2018-05-01,georgia,461.2345679012345,23.123456790123456,438.1111111111111,612.0,422.0
2018-05-01,hawaii,115.7037037037037,4.37037037037037,111.33333333333333,100.0,107.0
2018-05-01,idaho,299.30864197530866,23.530864197530864,275.77777777777777,320.0,254.0
2018-05-01,illinois,1069.641975308642,79.8641975308642,989.7777777777778,905.0,903.0
2018-05-01,indiana,564.4567901234568,51.34567901234568,513.1111111111111,499.0,464.0
2018-05-01,iowa,1591.20987654321,123.32098765432099,1467.888888888889,1526.0,1351.0
2018-05-01,kansas,1337.2469135802469,117.02469135802468,1220.2222222222222,1457.0,1108.0
2018-05-01,kentucky,23.02469135802469,-1.1975308641975309,24.22222222222222,42.0,26.0
2018-05-01,louisiana,244.320987654321,1.4320987654320985,242.88888888888889,198.0,242.0
2018-05-01,maine,311.9382716049383,-0.5061728395061714,312.44444444444446,337.0,314.0
2018-05-01,maryland,111.5679012345679,6.45679012345679,105.11111111111111,132.0,100.0
2018-05-01,massachusetts,201.41975308641975,9.641975308641975,191.77777777777777,235.0,183.0
2018-05-01,michigan,601.7530864197531,37.97530864197532,563.7777777777778,645.0,528.0
2018-05-01,middle_atlantic,1085.148148148148,47.81481481481481,1037.3333333333333,1187.0,982.0
2018-05-01,minnesota,887.1604938271605,37.71604938271605,849.4444444444445,1023.0,801.0
2018-05-01,mississippi,110.64197530864197,1.864197530864197,108.77777777777777,171.0,110.0
2018-05-01,missouri,95.06172839506173,7.506172839506173,87.55555555555556,208.0,79.0
2018-05-01,montana,163.76543209876542,10.876543209876543,152.88888888888889,166.0,142.0
2018-05-01,mountain,3701.0987654320984,290.2098765432099,3410.8888888888887,4106.0,3111.0
2018-05-01,nebraska,331.7654320987655,30.876543209876544,300.8888888888889,402.0,273.0
2018-05-01,nevada,728.2098765432099,57.32098765432099,670.8888888888889,805.0,613.0
2018-05-01,new_england,860.4814814814815,23.148148148148152,837.3333333333334,850.0,818.0
2018-05-01,new_hampshire,180.9753086419753,8.19753086419753,172.77777777777777,124.0,165.0
2018-05-01,new_jersey,168.01234567901236,8.901234567901234,159.11111111111111,186.0,150.0
2018-05-01,new_mexico,459.0493827160494,30.60493827160494,428.44444444444446,665.0,397.0
2018-05-01,new_york,475.71604938271605,19.271604938271608,456.44444444444446,525.0,432.0
2018-05-01,north_carolina,587.641975308642,45.8641975308642,541.7777777777778,903.0,501.0
2018-05-01,north_dakota,760.679012345679,61.5679012345679,699.1111111111111,764.0,635.0
2018-05-01,ohio,179.9135802469136,13.69135802469136,166.22222222222223,206.0,153.0
2018-05-01,oklahoma,2096.1234567901233,186.01234567901236,1910.111111111111,2426.0,1736.0
2018-05-01,oregon,1095.1481481481483,76.81481481481482,1018.3333333333334,936.0,934.0
2018-05-01,pacific_contiguous,7783.6543209876545,478.7654320987654,7304.888888888889,8251.0,6845.0
2018-05-01,pacific_noncontiguous,136.45679012345678,6.34567901234568,130.11111111111111,117.0,124.0
2018-05-01,pennsylvania,442.7654320987655,19.876543209876544,422.8888888888889,475.0,401.0
2018-05-01,rhode_island,22.876543209876544,0.9876543209876544,21.88888888888889,29.0,21.0
2018-05-01,south_atlantic,2237.4444444444443,105.44444444444444,2132.0,3128.0,2034.0
2018-05-01,south_carolina,215.53086419753086,6.753086419753085,208.77777777777777,254.0,204.0
2018-05-01,south_dakota,342.4938271604938,33.04938271604939,309.44444444444446,204.0,280.0
2018-05-01,tennessee,94.71604938271605,1.2716049382716048,93.44444444444444,96.0,92.0
2018-05-01,texas,6342.37037037037,455.037037037037,5887.333333333333,8125.0,5367.0
2018-05-01,utah,201.5679012345679,17.45679012345679,184.11111111111111,348.0,166.0
2018-05-01,vermont,66.04938271604938,3.6049382716049383,62.44444444444444,58.0,60.0
2018-05-01,virginia,309.1728395061728,8.617283950617283,300.55555555555554,459.0,290.0
2018-05-01,washington,1056.4938271604938,64.04938271604938,992.4444444444445,873.0,922.0
2018-05-01,west_north_central,5345.740740740741,411.07407407407413,4934.666666666667,5585.0,4527.0
2018-05-01,west_south_central,8767.345679012345,638.2345679012346,8129.111111111111,10892.0,7439.0
2018-05-01,west_virginia,88.0246913580247,6.80246913580247,81.22222222222223,146.0,74.0
2018-05-01,wisconsin,299.59259259259255,18.259259259259256,281.3333333333333,242.0,265.0
2018-05-01,wyoming,312.679012345679,27.5679012345679,285.1111111111111,314.0,261.0
2018-06-01,alabama,295.1604938271605,0.7160493827160508,294.44444444444446,349.0,297.0
2018-06-01,alaska,26.925925925925924,2.5925925925925926,24.333333333333332,18.0,22.0
2018-06-01,arizona,566.4074074074074,55.74074074074074,510.6666666666667,660.0,460.0
2018-06-01,arkansas,103.23456790123457,-0.8765432098765429,104.11111111111111,134.0,106.0
2018-06-01,california,5598.543209876543,326.6543209876543,5271.888888888889,6520.0,4983.0
2018-06-01,colorado,719.1604938271605,46.71604938271605,672.4444444444445,936.0,611.0
2018-06-01,connecticut,77.59259259259258,1.2592592592592586,76.33333333333333,77.0,75.0
2018-06-01,delaware,10.185185185185185,-0.48148148148148157,10.666666666666666,10.0,10.0
2018-06-01,district_of_columbia,4.0,0.0,4.0,4.0,4.0
2018-06-01,east_north_central,2089.7901234567903,139.679012345679,1950.111111111111,1877.0,1802.0
2018-06-01,east_south_central,564.3456790123456,5.234567901234565,559.1111111111111,659.0,560.0
2018-06-01,florida,384.8271604938272,1.3827160493827175,383.44444444444446,625.0,382.0
2018-06-01,georgia,501.2962962962963,28.629629629629633,472.6666666666667,636.0,453.0
2018-06-01,hawaii,138.320987654321,6.432098765432098,131.88888888888889,110.0,126.0
2018-06-01,idaho,304.46913580246917,24.246913580246915,280.22222222222223,349.0,258.0
2018-06-01,illinois,750.0123456790124,52.901234567901234,697.1111111111111,657.0,637.0
2018-06-01,indiana,403.74074074074076,35.074074074074076,368.6666666666667,346.0,334.0
2018-06-01,iowa,1590.2962962962963,132.62962962962965,1457.6666666666667,1714.0,1330.0
2018-06-01,kansas,1198.1975308641977,107.41975308641976,1090.7777777777778,1879.0,988.0
2018-06-01,kentucky,43.01234567901235,0.9012345679012349,42.111111111111114,43.0,42.0
2018-06-01,louisiana,241.41975308641975,-1.3580246913580254,242.77777777777777,209.0,243.0
2018-06-01,maine,349.1111111111111,4.111111111111111,345.0,365.0,348.0
2018-06-01,maryland,123.20987654320987,6.320987654320987,116.88888888888889,145.0,111.0
2018-06-01,massachusetts,177.0864197530864,7.308641975308642,169.77777777777777,229.0,163.0
2018-06-01,michigan,551.5432098765432,32.65432098765432,518.8888888888889,514.0,488.0
2018-06-01,middle_atlantic,1202.0987654320988,57.20987654320988,1144.888888888889,1056.0,1079.0
2018-06-01,minnesota,895.5925925925926,50.25925925925927,845.3333333333334,1161.0,788.0
2018-06-01,mississippi,144.45679012345678,3.345679012345679,141.11111111111111,158.0,140.0
2018-06-01,missouri,100.22222222222223,8.222222222222221,92.0,268.0,83.0
2018-06-01,montana,178.58024691358025,13.358024691358025,165.22222222222223,185.0,152.0
2018-06-01,mountain,3236.1728395061727,249.6172839506173,2986.5555555555557,4413.0,2729.0
